market_ids,product_ids,shares,prices,x,demand_instruments0,demand_instruments1,demand_instruments2,demand_instruments3,demand_instruments4,demand_instruments5,firm_ids,el_1,el_2,el_3,el_4,el_5,el_6,own_elasticity
18,1,0.0077,0.000668419,0.742405073,-5.506792432,-5.341201928,-5.93347953,-1.071248284,-1.780583649,0.958234788,1,-0.0016502134235072935,2.207659415868283e-05,0.021694187063320384,0.023017146918926305,0.6983910593976429,0.013436429143571254,-0.0016502134235072935
18,2,0.2675,0.000267457,-1.669015425,-6.41077509,-4.281253363,-5.542554301,-0.323934592,-1.263752203,-1.569272916,2,1.5881584518882416e-06,-0.00015348923538121607,8.514644805452264e-05,0.00013754873435566043,0.0002112003274751127,9.844395889763032e-06,-0.00015348923538121607
18,3,0.0024,1.154872225,0.952419768,-0.487157122,1.444238701,-0.173867379,1.821422964,0.382668391,-0.2497289,3,4.0284475530982486e-05,2.1978553827252367e-06,-1.4333261925994005,0.019118095190799617,0.9109757888882729,0.01630263605800751,-1.4333261925994005
18,4,0.0028,0.834055302,0.849164634,-1.089917671,0.747342626,1.336788214,0.255435537,1.064547658,-0.829543471,4,5.0726876618554204e-05,4.213873316494641e-06,0.022690126604812066,-1.2688163417935425,0.9133309293793225,0.016642416857115126,-1.2688163417935425
18,5,0.4423,2.640381662,2.168133519,-1.549820595,1.431966552,0.306920954,-0.59059028,-1.621716964,0.123830795,5,3.0779002105216363e-06,1.293864196502552e-08,0.0021620631059323125,0.0018264063003598657,-0.1156683913333621,0.0009760330099208642,-0.1156683913333621
18,6,0.002,2.101173356,1.675838278,-0.22161113,1.759209159,0.692495211,1.022844351,0.165076098,0.226780625,6,1.645627351421141e-05,1.6760035915454807e-07,0.010752541587630733,0.009248629756982065,0.2712415843180977,-0.7904936791103385,-0.7904936791103385
19,1,0.0916,0.000702985,-0.39848311,-6.486924994,-3.518333959,-3.89410782,-4.145806073,-2.244559999,1.338757177,1,-0.002737797710718521,6.0195597808014444e-05,0.007206225783183251,0.0009020758460704545,0.00029281228970639417,6.978533188064929e-05,-0.002737797710718521
19,2,0.0639,0.001079732,0.595737951,-5.562956923,-5.248661435,-6.017496016,-3.070629445,-2.34144648,-2.428248309,2,5.618099582341935e-05,-0.0017602620082742273,0.026310536007356774,0.008966185106874755,-0.0010558537226203171,0.06950730217651072,-0.0017602620082742273
19,3,0.0237,1.369116669,-0.104962641,-0.688708418,0.503667566,0.848422487,-0.496409229,-0.069213814,-0.558005181,3,1.4300808566485182e-05,5.594454198284979e-05,-0.25591304704458895,-0.038492489020910965,-0.09037406266912855,-0.2625537481897217,-0.25591304704458895
19,4,0.0087,1.403191775,0.263850317,-0.21634443,2.382674092,-0.504640198,0.71375863,-0.593614875,-0.372720589,4,4.758261472104852e-06,5.067435721739183e-05,-0.10231245733189537,0.1362852888727931,-0.0903379684794267,-0.4064789092335149,0.1362852888727931
19,5,0.0056,2.048802234,-0.127036408,0.750956558,1.425374617,-0.223385444,-0.657655694,0.290559647,-2.19536606,5,1.6433980474225619e-06,-6.349397553777082e-06,-0.2555904037260012,-0.09612105677276563,1.1533356426494596,-0.6606245396415911,1.1533356426494596
19,6,0.3475,2.069531836,2.433484773,0.004638969,-0.032996725,1.425647888,-0.742176852,-0.00581274,-2.83589495,6,6.248542954835769e-09,6.668380036882495e-06,-0.01184622851844919,-0.006899972802959886,-0.010539399028200915,0.020507642053682353,0.020507642053682353
20,1,0.0976,0.003323007,1.345236462,-5.073642995,-4.459510772,-3.81877879,-0.647371428,-1.406713015,-0.396498196,1,-0.0010319391488679444,0.00026537296772124216,0.0004074831729179465,0.0009219759624843614,8.964819832101486e-05,-0.1864475647406808,-0.0010319391488679444
20,2,0.0372,0.002346772,0.870598484,-5.20096577,-5.174232047,-3.781214813,-2.117648528,-1.787637049,1.010475755,2,0.0009858796842175499,-0.002838598999843233,0.0041915777608139545,0.0012990778352334922,0.00082459432052183,-0.03418847057103413,-0.002838598999843233
20,3,0.0144,1.046630762,0.350013732,-0.126193151,-0.124069886,-0.946695637,-0.655913909,1.417933455,-0.656966746,3,8.768690990195893e-06,2.4279256205026977e-05,0.2864085492328101,-0.0014376038798596296,-0.001209650908022342,-0.4654075949606562,0.2864085492328101
20,4,0.0017,0.57883244,0.852285616,0.634461944,-1.395208616,-0.573228997,1.549714879,0.520480583,-0.51261772,4,0.00030387774023528104,0.00011525166989719194,-0.022018789488122407,-0.011909197210298393,-6.870088371217775e-05,-0.3796613922445985,-0.011909197210298393
20,5,0.0112,1.158555933,-1.338824247,1.306670709,0.851794374,0.842514743,0.180752947,-0.548885476,1.403447531,5,2.2407201076097055e-06,5.547778954524961e-06,-0.001405015174494168,-5.209896303433781e-06,-5.663428462941774,-0.0022474100849450103,-5.663428462941774
20,6,0.2907,1.049624744,1.289997912,-0.1309688,0.486022361,-0.524879601,-0.680463883,-1.765380756,-1.894108234,6,-0.00019817948569308069,-9.781701792996256e-06,-0.022988485546961264,-0.0012243881789893213,-9.557366966602043e-05,0.08658156983870145,0.08658156983870145
21,1,0.0614,0.001419513,1.85770703,-4.850213493,-5.404384023,-5.57783649,-3.081271451,-2.542674578,-0.011005236,1,-0.0010174653196145568,9.432617914147304e-05,0.020723030824697043,1.786807039689571e-05,0.3200525350422569,0.08019585010326087,-0.0010174653196145568
21,2,0.0602,0.001294408,-0.141577084,-5.667463551,-5.023538296,-5.250950247,-2.626438643,-1.117569733,-1.339997554,2,0.00010550482186132098,-0.004226532549317105,0.0011995212676453933,0.0662259544761519,0.012043099460798606,0.004615580314538499,-0.004226532549317105
21,3,0.0019,4.675615052,2.099214386,0.888885227,1.27954746,0.099201844,-0.786867624,-0.095240417,-0.964789637,3,0.00020331464816962551,1.0521636241388868e-05,-1.4361241708789418,3.1503697241561987e-07,0.46171945499299566,0.09500389552900008,-1.4361241708789418
21,4,0.1849,0.133983283,-2.014913465,0.116368137,-0.686821541,0.608534299,0.960818407,-1.299245182,-2.575678119,4,6.286340108777875e-08,0.00020830916574589688,1.1297083736879352e-07,-0.09706103089754978,-3.353276712115651e-06,6.418636329430963e-07,-0.09706103089754978
21,5,0.3621,7.193937046,2.660402594,0.017353983,-0.24992876,0.68708683,-1.700385242,-1.209926039,-0.142135672,5,1.0708628661159234e-05,3.602556452110302e-07,0.0015746185578332447,-3.189053178648076e-08,-0.08853958305730034,0.006559589841536096,-0.08853958305730034
21,6,0.0058,3.714103129,1.98428687,0.683466244,-0.114739926,0.909191206,-0.085263734,-1.298238888,1.21650429,6,0.0003244723458295214,1.6695984771989796e-05,0.03917886137769682,7.381563226631076e-07,0.7932131224678091,-1.7260174613112722,-1.7260174613112722
22,1,0.1201,0.00292645,0.394639779,-4.855970906,-3.713240538,-6.571890229,-1.676335032,-2.284562866,-2.215958318,1,-0.0054607272289384085,7.516409186174834e-05,0.004177248248712393,0.007900215704612242,0.030911466703781407,-0.0036105377456908745,-0.0054607272289384085
22,2,0.013,0.001620216,-0.008328646,-4.57983837,-4.842815852,-4.605617897,-4.2196078,-2.008950693,-0.743253668,2,0.0012542331103773292,-0.007536821806374885,0.0072303770296893695,0.003178465219190358,0.0020629032890017037,-0.0029867081360558543,-0.007536821806374885
22,3,0.0037,1.677614795,-0.846577028,1.618898085,-0.311064303,-1.146157858,2.295444557,0.460004726,0.633951754,3,0.00023652684005997227,2.4534840645899916e-05,-1.0305429998421858,-0.02148394290949898,-0.0757277387978017,-0.11623148022077133,-1.0305429998421858
22,4,0.0057,1.589884884,0.32358647,-0.545034605,2.255121008,0.088043446,-0.71784839,0.389937132,2.003469499,4,0.00030639560337450747,7.387426899413401e-06,-0.014715242562825604,-0.2856287545391365,-0.17619634756511302,-0.2387256100858953,-0.2856287545391365
22,5,0.1458,3.730142494,2.055007363,-0.352741866,-0.209425229,1.860067071,-2.270170803,1.266847165,-0.356374281,5,1.997656356316429e-05,7.989363676886335e-08,-0.0008643029877898234,-0.0029359894522212925,3.704824851716536,-4.467469254917652,3.704824851716536
22,6,0.2121,4.468385547,1.878515235,0.021152266,0.021757186,1.369241581,0.369564892,1.652973355,-0.359807454,6,-1.3389510446612393e-06,-6.637701941341063e-08,-0.0007612484709394593,-0.002282696857245896,-2.5636174076539437,3.0888196474775724,3.0888196474775724
23,1,0.1386,0.001052452,-0.575160192,-5.122238071,-6.666651154,-4.260852994,-1.50872386,-1.758399038,-0.841615497,1,-0.0029014627369162594,0.0028985256299207934,-7.557669548956838e-05,0.0012288050782360853,0.0034992586311581105,0.0004797687248437885,-0.0029014627369162594
23,2,0.1219,0.007653131,0.226964387,-3.60361436,-6.182854223,-5.644674075,-1.384672371,-1.878955315,0.055730537,2,0.0004532103507597964,-0.02073247389978207,-0.005241577198206035,0.03600911519867314,0.016203144819555648,0.04729935316989899,-0.02073247389978207
23,3,0.2349,5.858064436,0.658838389,0.647189346,-0.108258309,1.237876673,-0.048215256,1.306600024,1.256126402,3,-8.011544803626753e-09,-3.55359293857826e-06,0.6337779873101531,-0.005674904316937083,-0.0001284071472366691,-0.12243804613069197,0.6337779873101531
23,4,0.0182,1.386548679,0.838751196,-0.617041422,0.381309992,-1.129540449,-1.62754465,0.652043927,-0.23281972,4,7.1030032947103505e-06,0.0013312168120084337,-0.30944907952649103,-0.7372333331432498,0.009787514015946143,0.14974264076481875,-0.7372333331432498
23,5,0.0055,0.745039403,0.017658883,-0.568776598,-0.448403451,1.339995171,-0.641810154,-0.415304573,0.691725143,5,0.0001245660344906165,0.003688928478119736,-0.0431205634725216,0.06027496612014145,-1.3305052607139671,0.056167827538463125,-1.3305052607139671
23,6,0.1425,1.19025233,2.617564842,0.558879406,-1.702737011,-0.734934426,0.081231093,-0.369545099,-0.836660762,6,4.126136177274616e-07,0.0002601621721519015,-0.9933439408452353,0.022279123069597832,0.0013569868944252506,0.09351190774857866,0.09351190774857866
24,1,0.3462,0.004403726,-1.422829987,-4.669070208,-4.218369692,-5.269286004,-2.318579648,-0.109959158,-0.204361123,1,-0.003345196518690011,0.0014680539715975747,0.0013747966485555482,0.001123551125432838,0.002328270560504547,-0.0016453507663987748,-0.003345196518690011
24,2,0.0517,0.003641282,-1.050048802,-4.110356635,-6.070611386,-4.658250782,-1.63433577,-0.634631198,-0.022726921,2,0.011888977845764398,-0.01269567563385381,0.004410332487561587,0.002676218652139707,0.005622409448470806,-0.003509100552306603,-0.01269567563385381
24,3,0.0093,0.841562544,0.41609373,-0.362156121,-1.202825266,-0.311509299,0.46428118,1.811016627,-0.175952903,3,0.0002678036372837636,0.00010608325635332353,-0.8980660690367278,0.005438950083634128,0.012833714871349378,0.25639472706324173,-0.8980660690367278
24,4,0.003,0.443341262,-0.063558712,-0.981861269,0.220608361,-0.165341199,0.341258057,1.00506611,1.583847784,4,0.0012878959694306818,0.00037879744646566777,0.032005529126958775,-0.6990379878480373,0.013627337468317348,0.053242573116145615,-0.6990379878480373
24,5,0.0042,0.877021871,-0.217281034,-0.323977329,2.094499988,-0.412891542,1.535311219,-1.668439629,0.878573854,5,0.0009636539045482474,0.000287347625557356,0.027268548326545006,0.004920516637592904,-1.0285790325476067,0.02319399502065546,-1.0285790325476067
24,6,0.3415,11.74454549,2.354496674,0.964142802,1.155289868,0.356141681,-1.043162544,1.410309865,-1.624886568,6,-6.25430315495537e-07,-1.6470764131656794e-07,0.0005003242042540943,1.7655967530180126e-05,2.1301409993993306e-05,-0.03507511662079693,-0.03507511662079693
25,1,0.0187,0.009012142,-0.108195461,-3.218004194,-3.720997509,-5.380180948,-1.495457382,-1.361130714,1.375236669,1,-0.03401948121446217,0.000955383071058364,0.06984048898615061,0.044008643213239385,0.11090815688537192,-0.0005620398812402963,-0.03401948121446217
25,2,0.2334,0.000702741,-0.791843814,-5.713840263,-5.837727169,-6.514470129,-2.823777424,-1.491989856,0.534117998,2,0.0009816372499864036,-0.0009836735812629145,0.05326278830412973,0.027294280884897125,0.004637983892078924,-7.613655179031391e-05,-0.0009836735812629145
25,3,0.015,0.819090282,-0.710147684,-0.320706869,-0.796038053,1.83041738,-1.690538205,-0.956914959,-1.184836695,3,0.000957974329585327,0.0007110448735603978,-2.134156409285328,0.0471758277292381,0.06216616157465985,-0.01376142097700609,-2.134156409285328
25,4,0.015,0.419929246,-0.35450617,-1.189997041,0.276323979,0.922862062,1.770275411,-1.545128552,0.583601675,4,0.0011774439183938827,0.0007107230806836187,0.09201850646602752,-1.2729380403387291,0.10307137157381152,-0.004872702888188563,-1.2729380403387291
25,5,0.1514,1.508302044,3.467959542,-0.877793396,-1.70741794,-0.766897185,-0.520059086,-0.384059208,-0.705109566,5,8.18500456447765e-05,3.331280366632986e-06,0.003344744054960346,0.002843094149883559,-0.24586315574360293,-0.11553459283028232,-0.24586315574360293
25,6,0.3169,5.056748287,3.552336874,-0.92144341,0.237831446,3.018798541,0.560603719,-0.193608035,0.680134594,6,-5.9107581639665145e-08,-7.79284023472645e-09,-0.0001055097849303773,-1.9153305560713208e-05,-0.01646389765386053,0.0565783645107728,0.0565783645107728
26,1,0.1541,0.001420807,-1.383083089,-4.266085526,-5.644229211,-4.324609232,-2.321784366,-2.852057186,0.023669116,1,-0.004933684119814659,0.0028964939979903,0.001468073243235537,-0.0013685560891740286,0.0011956790510203271,0.0001777056725922969,-0.004933684119814659
26,2,0.13,0.001130508,-1.587248927,-3.713465635,-6.34194386,-5.262911945,-2.664014627,-2.021819634,-0.847734337,2,0.004315124867325685,-0.004017171945543227,0.00072673970068931,-0.0006850745572138434,0.00046543323007489556,4.4186170638151694e-05,-0.004017171945543227
26,3,0.0051,0.480318931,0.257814107,-0.674235912,-1.091075144,-0.157491737,-0.670225004,0.766026268,0.988477062,3,0.00013121563005619362,4.360095460425793e-05,-0.906842190440385,-0.01007731001122796,0.12978343374326037,0.30938861733324485,-0.906842190440385
26,4,0.2123,8.887721432,0.947554802,1.482147502,0.585465737,0.835324912,0.74417409,1.040907681,-0.059419274,4,-1.5880343782792525e-07,-5.335982575533656e-08,-1.3082901479972642e-05,1.3099421680549184,-0.0005734547749290383,-0.676924714272311,1.3099421680549184
26,5,0.0172,1.500519106,0.719894144,-0.454117674,0.279581358,-0.329788121,-1.643663741,-0.009458621,0.773684912,5,1.0143372404829155e-05,2.650357157678681e-06,0.012318254253889657,-0.04192466730758897,-1.3713441560351045,0.7930830849919926,-1.3713441560351045
26,6,0.1631,4.62615749,2.511211812,-0.016536709,1.293565961,0.553271578,1.541904242,0.030661248,-0.039088558,6,5.1566142392152987e-08,8.60654775932614e-09,0.0010044535016739123,-1.6928030153581455,0.027127782153945394,0.6156915706313296,0.6156915706313296
27,1,0.1998,0.00579708,1.054264653,-4.989247915,-4.72862914,-5.296503879,-2.346300712,-0.218480221,-0.061533771,1,-0.0041864354619997836,3.3440280696017485e-06,0.003914906926905169,0.00033786114900713964,-0.0749427714644579,0.021081581847125042,-0.0041864354619997836
27,2,0.0987,0.000373154,-0.862496404,-5.087911596,-5.586567665,-6.537986104,-2.043937694,-2.395988548,-0.648190755,2,0.00010516456693890489,-0.001352678184300399,0.0001563749941801548,0.24059163197394687,8.39963353333467e-07,0.00010758194557639337,-0.001352678184300399
27,3,0.0126,1.949215277,0.338892219,0.376929492,0.577245498,0.122496227,-0.91749777,0.353223978,0.300479911,3,0.00018462727830112616,2.344996554546097e-07,0.673399022688739,3.874693667442792e-05,-0.9961109861010554,-0.02903650670534947,0.673399022688739
27,4,0.0272,0.185298814,-1.050528881,-0.57927817,0.522423717,-0.068925539,0.502956648,0.358260834,-0.709540245,4,7.764285360220061e-05,0.0017581026495104759,0.00018881051677939364,-1.2540287361266054,-3.7333224521578793e-06,9.22854316527797e-05,-1.2540287361266054
27,5,0.2611,2.440730546,1.369198911,0.447583991,0.549155382,-0.581723441,-0.639589363,1.171892541,-0.562170027,5,-0.00013620963183713885,4.854437170120545e-11,-0.038389404321749594,-2.9526389030087667e-08,0.15506471235696836,-0.019970617187483462,0.15506471235696836
27,6,0.0187,1.030207667,1.028320475,-0.469728591,0.665284408,-0.105980546,-0.599927499,-0.102518328,0.824716854,6,0.0012674813806511907,2.0567346461176103e-07,-0.03701760645013853,2.414394912969877e-05,-0.6606201418662351,-0.04483793258070266,-0.04483793258070266
28,1,0.0532,0.001107805,-0.140465073,-4.863292732,-6.037528619,-7.291276247,-3.059956174,-1.339899791,1.294429933,1,-0.006054793841040155,0.0003317847408353078,0.0031089732834899504,-0.0008872180750236943,-0.001456279390220796,0.018781741841762158,-0.006054793841040155
28,2,0.0377,0.001678685,0.272201088,-4.936976578,-6.234264508,-3.721686931,-2.477316924,-2.921129922,-2.216532787,2,0.0003089731935239965,-0.005427428217774999,0.010479792172363406,-0.0029417817985933374,-0.006489754185969843,0.13540755667670284,-0.005427428217774999
28,3,0.0034,1.558434821,0.265713273,0.633265741,-2.073616501,0.772693871,0.13147294,-1.038475772,0.985140125,3,3.457995174567113e-05,0.0001251686792631948,-1.0817097627143115,-0.0743721756953002,-0.16984714864861827,0.14940204750042832,-1.0817097627143115
28,4,0.0102,8.45011394,1.323469246,2.496541507,-0.111565813,-0.858336623,0.885093474,-0.871183785,0.616232644,4,-6.066561400895722e-07,-2.160022523957471e-06,-0.004572095679816191,7.450897065623843,-7.372917887997721,-0.01861158563138767,7.450897065623843
28,5,0.3015,8.662991094,2.122253159,0.696586629,1.265454894,0.145167302,1.011373961,0.832223658,-1.809819473,5,-3.28597664321826e-08,-1.572474541174447e-07,-0.0003445645839049129,-0.2433027118016001,0.33380503818933555,-0.009448593380453956,0.33380503818933555
28,6,0.1366,1.062183086,2.381891971,-1.797678027,0.770023588,-0.979768675,-1.017267425,0.930999654,1.233775293,6,7.6288792197098255e-06,5.90613515113317e-05,0.0054559958194729365,-0.011055949101845595,-0.17008744724628297,-0.17284228627401907,-0.17284228627401907
29,1,0.0245,0.002854168,1.122156276,-4.550666293,-4.377494584,-6.016407472,-3.395701763,-2.499729157,1.149143449,1,-0.004687057502367655,0.0005866753531064518,0.006277422322590011,0.009117926500587717,0.03034620805030004,0.11649289019785641,-0.004687057502367655
29,2,0.0844,0.001025395,1.211217038,-6.266922554,-6.424994984,-5.572201031,-1.635076845,-1.104897649,0.192695618,2,0.00047403435572378574,-0.001178054287931848,0.0049810266731526035,0.00760664450894963,0.033401988213526794,0.12347921860996448,-0.001178054287931848
29,3,0.1019,0.325050528,-0.781057014,-1.276795523,-1.418223071,0.65633284,0.974377592,1.042156251,-0.818366745,3,1.325262485922722e-05,1.3014498856142656e-05,-1.0891272789678945,0.11916017427560362,-0.0002140712718410792,0.0008693007896291988,-1.0891272789678945
29,4,0.0144,1.034669209,-0.839906587,-0.13016678,-0.019982805,1.111029383,-1.12325242,0.890608021,-0.340937716,4,4.279348806872789e-05,4.4183767533412255e-05,0.2649062302504697,-2.6911318735152534,-0.029079580825528736,0.0012872623674881473,-2.6911318735152534
29,5,0.3195,1.573577889,1.968814272,-0.640908113,0.58474723,-0.742586654,-0.574947841,0.137416427,1.959433961,5,4.22076274953412e-06,5.7497220860609026e-06,-1.4103416841766354e-05,-0.0008617733351367062,0.04358830247989948,-0.02078450385593518,0.04358830247989948
29,6,0.0717,0.58567902,1.59333789,-1.775780707,0.483630148,0.552794398,1.659364501,-0.799715719,0.731470526,6,0.00019398413584624296,0.00025447709111256646,0.000685671835940743,0.0004567223528438142,-0.2488398587530792,-0.18437830945590578,-0.18437830945590578
30,1,0.1349,0.003769619,0.168862148,-4.857918827,-5.798790494,-4.1415085,-3.141907813,-1.540759887,-1.415207927,1,-0.008560562989389673,4.3992207984308204e-05,0.08026372421865481,-0.00018743320299307372,9.055768957733532e-05,0.03612101007206952,-0.008560562989389673
30,2,0.0931,0.000216031,-1.036538788,-5.87734482,-4.617878502,-5.133649173,-2.526503014,-4.183357165,1.717898587,2,0.0011122935283514766,-0.0008437463160170265,1.5036369767987974,-2.571857223673694e-06,-3.7812693793159686e-05,-2.2141625234747023e-06,-0.0008437463160170265
30,3,0.0633,0.773627481,-1.593991324,0.774704712,-1.048768004,0.778888306,-0.174944831,-0.922803178,0.171386983,3,0.0008334760329307907,0.0006175514640181681,-3.282573519848093,-7.640461730601855e-05,-0.00037253121819518095,-9.773325739649886e-05,-3.282573519848093
30,4,0.0031,3.168381551,0.207436495,1.389143243,0.328794026,-1.050542273,-2.099872952,-0.220070486,-0.423371002,4,-9.70413354639575e-06,-5.266395153905578e-09,-0.00038093952299167916,0.8940918701040029,-1.0379568872057963,-0.1839545468024269,0.8940918701040029
30,5,0.3074,4.898248533,1.603927268,0.96164489,-0.204038069,0.034650347,0.715091686,0.14190588,-1.363817854,5,3.058370252916003e-08,-5.050782819355411e-10,-1.2115841711581165e-05,-0.006770703633497559,0.30381165611540767,-0.20089010960320133,0.30381165611540767
30,6,0.0455,3.395532798,1.601606088,1.355837671,-0.645529793,-2.161374312,-0.056814588,0.314456332,0.450838711,6,0.00011889127028130233,-2.882411131197792e-10,-3.0978375942128096e-05,-0.011694734588976581,-1.9578702601956164,1.1377709640640101,1.1377709640640101
31,1,0.0067,0.000450843,-0.297729309,-5.525485462,-4.385763018,-6.223767885,-1.662860436,-1.431273639,0.565591836,1,-0.0026575878662326354,0.0006277045072055834,0.004752549171584467,0.7948048195598679,0.005873385466886756,0.01705714742417203,-0.0026575878662326354
31,2,0.0582,0.002142288,0.268290189,-5.99442304,-3.606662321,-2.86740826,-2.450101971,-2.082546878,-0.309156396,2,1.5207385002835763e-05,-0.006432931760919778,0.005708487468415939,0.07022501596478696,0.08525969409392745,0.14585123796093352,-0.006432931760919778
31,3,0.0026,0.381501307,-0.060477236,-0.493526129,1.495472764,-0.565401804,0.09399336,0.102472703,-1.270507217,3,1.4472960422713062e-05,0.0007175505697759818,-1.1438512818760391,0.09462697463743042,0.052125948067464,0.13766718006231438,-1.1438512818760391
31,4,0.1057,0.530385163,-1.452665341,0.615140856,-0.461376143,-0.471454026,-0.830581503,-0.572004271,0.899444865,4,4.282469432391874e-05,0.00015618032867382705,0.0016742410249227548,-1.119884252041852,1.3099689646576657e-05,-0.00041838653610553006,-1.119884252041852
31,5,0.3267,4.58371702,3.612779527,1.107789835,-0.210233696,0.058585028,1.687004225,-0.86028985,-0.171154228,5,1.1847363271719663e-08,7.098681275240241e-06,3.452680662647566e-05,4.904112539901697e-07,0.06623563789548621,-0.11574638582387989,0.06623563789548621
31,6,0.0758,4.390511687,2.07236967,0.459473377,-0.179038156,-1.284819413,-0.129384867,-0.476013532,-0.726486306,6,1.548182640940618e-07,5.46420036899171e-05,0.00041031316487297653,-7.047899636668219e-05,-0.5208228486516865,0.009663417624301908,0.009663417624301908
32,1,0.0192,0.001081323,-0.563581936,-5.593973324,-5.009214386,-4.377414757,-1.018070186,1.034413914,-2.087113193,1,-0.004543980336498581,0.0002622872605732763,0.3602836085044036,0.03137151852348559,0.0037379055785621094,-1.342177199902272e-05,-0.004543980336498581
32,2,0.0212,0.001169747,-0.291630172,-4.771951651,-4.913894113,-5.328456414,-1.810605932,-2.451565787,-0.440221056,2,0.000219586716926324,-0.004049809962662962,0.18799936584441437,0.02535370917430184,0.006723621124587774,0.006715505514839244,-0.004049809962662962
32,3,0.1902,0.233995748,-1.870975926,-0.794909926,1.968848979,1.232897364,0.36044052,-1.01125591,0.510252269,3,0.00016806709552307707,0.0001047528160594121,-0.21077311528694134,0.015865273326871713,0.00024811638168217333,-3.6100294404893046e-05,-0.21077311528694134
32,4,0.0089,0.361390658,-0.698762149,-0.065907301,-0.047054685,-1.419924856,0.088329433,-0.633887912,-0.154972432,4,0.00020250011860781255,0.00019548002094122756,0.21953264425916624,-1.1593829734600298,0.004227071200123231,-0.007739293976619109,-1.1593829734600298
32,5,0.0068,1.4151982,0.124461803,-0.137773968,0.657409518,-0.588640642,-0.045252822,0.457530018,-0.139175625,5,8.064154054784806e-06,1.732626105990493e-05,0.0011474869029352783,0.0014127987802849513,-0.6224243108650649,-0.14318823134987496,-0.6224243108650649
32,6,0.3839,5.426626784,3.326316844,0.260852788,-0.010572889,0.637227278,0.357199528,-0.886030127,-0.602533926,6,-1.3375759770505175e-10,7.993895099936129e-08,-7.712251007573593e-07,-1.1948687581586563e-05,-0.000661432360389958,-0.03145378953537138,-0.03145378953537138
33,1,0.0765,0.002115871,-0.219665146,-4.964702924,-4.284981299,-4.800424433,-1.819820376,-2.100144927,0.850515753,1,-0.010380590259643593,0.0017774114590972502,0.0003361099182697508,-8.221277702550163e-05,0.0021094090429649055,-0.0017225540246364733,-0.010380590259643593
33,2,0.1822,0.020429545,1.612472446,-3.399279325,-3.522081972,-5.374505468,-1.487714693,-2.781442956,0.063779781,2,7.729146341703135e-05,-0.01171301085912788,0.005984171470066771,0.00032202601560007564,0.019294967485321442,0.007127748916082736,-0.01171301085912788
33,3,0.0021,2.772375293,0.996311168,0.256771707,1.367265798,0.700309632,0.175770005,-0.849785668,-1.417836964,3,9.344598259535579e-06,0.0038259543303740214,-0.6822257546082559,-0.006019598547529827,0.005689279147829566,-0.3096742239943695,-0.6822257546082559
33,4,0.0004,3.82844265,0.183318428,1.284909301,0.935676303,0.712122912,0.536189517,1.766083054,-0.706221508,4,-8.68976041174077e-06,0.0007827370450398154,-0.0228853050747644,0.18888935917769062,0.0010210061775482585,-0.5972446844167809,0.18888935917769062
33,5,0.0105,0.384474153,1.269281994,-1.281331095,-1.295759189,-0.778438356,0.460488773,0.427115302,0.344856184,5,8.45775259170328e-05,0.01779076692439659,0.00820487766022741,0.0003873058519305011,-0.5466820788759535,-0.015932635978541006,-0.5466820788759535
33,6,0.3378,12.97973034,2.656007969,-0.011169554,0.426785927,1.726492353,0.317461067,1.430807005,-0.357373904,6,-6.359136654428359e-08,6.051097414221576e-06,-0.0004111980603700878,-0.00020859750764468888,-1.4669616703830118e-05,0.004421448491300682,0.004421448491300682
34,1,0.1454,0.005106075,-0.623615441,-3.224547994,-4.96028221,-5.977867015,-1.359516995,-1.371152528,0.723245523,1,-0.012131470397329047,0.00014720264563085778,7.871438217385324e-05,0.00043153725288025505,0.002714546068254476,0.00029266700497912294,-0.012131470397329047
34,2,0.0301,0.000574559,-0.13055907,-5.821383966,-5.927222932,-5.914255587,-0.669234091,-1.336183967,-0.847183065,2,0.00631925795961791,-0.002265917842044079,0.0015562292823238198,0.0020025914892597076,0.047307427885326034,0.006356445098134364,-0.002265917842044079
34,3,0.0035,2.273620471,0.064980991,1.566245325,-0.165729578,0.588058104,0.437469906,-2.877926395,-0.101779091,3,7.3437802344559985e-06,3.382117527527815e-06,0.3539406529967208,-0.03405367033817879,0.01780578936533254,-0.8176393220859527,0.3539406529967208
34,4,0.0019,1.741791531,-0.332033672,1.402347275,-0.487418469,-0.860017637,2.238517317,-0.339796693,2.183879517,4,9.680997615684534e-05,1.0465108084128184e-05,-0.08188421070293694,-0.3702609705190247,0.0293852351772608,-0.32054285408682354,-0.3702609705190247
34,5,0.1025,1.073066209,1.693557144,-1.249592341,0.27012627,-0.131994779,0.426282933,0.733511182,-0.163863984,5,1.8323077902576287e-05,7.438409423387472e-06,0.0012882402443033236,0.0008841553147823604,-0.20571673077936328,-0.3002736887223827,-0.20571673077936328
34,6,0.3204,3.011353922,1.513756293,-0.662216608,-0.548912155,0.368932353,0.905217561,2.148703904,-0.479174927,6,2.2520138189523133e-07,1.139360396477659e-07,-0.006743626001107264,-0.0010994654003122631,-0.0342305088690651,0.09342599465760851,0.09342599465760851
35,1,0.0148,0.001516509,-0.452198268,-3.371192929,-5.908016831,-5.390683909,-1.205306448,-5.543717546,0.316483976,1,-0.006123825155151457,0.0007974358304279915,0.08510860725295806,0.02164295645251016,-0.0066558833919659775,0.007105458728054135,-0.006123825155151457
